DATA TIMESTAMP,TEMPERATURE AVG C,RAINFALL 24H MM,SUNSHINE 24H H,REL HUMIDITY AVG PC,WIND SPEED 24H MEAN MS
2023-10-08 00:00:00,27.689,8.7,5.6,77.81,2.9
2023-10-09 00:00:00,27.235,0,4.9,78.1,3.3
2023-10-10 00:00:00,27.204,4.6,5,78.19,4.1
2023-10-11 00:00:00,26.912,0,6,79.17,3.7
2023-10-12 00:00:00,27.722,0,4.3,78.28,3.2
2023-10-13 00:00:00,27.66,6.4,4.2,81.79,4.5
2023-10-14 00:00:00,27.654,13.5,5.6,77.69,3.7
2023-10-15 00:00:00,27.98,0,6.3,77.55,3.9
2023-10-16 00:00:00,27.446,14.1,6.2,81.29,3.9
2023-10-17 00:00:00,27.736,16.4,4.9,76.7,3.6
2023-10-18 00:00:00,27.503,0,5.9,81.99,3.5
2023-10-19 00:00:00,27.327,0,4.4,81.74,4.5
2023-10-20 00:00:00,27.128,0,6.8,81.56,4.2
2023-10-21 00:00:00,28.19,0,3.7,86.29,4.1
2023-10-22 00:00:00,27.166,0,6.4,81.08,4
2023-10-23 00:00:00,26.821,0,4,88,3.5
2023-10-24 00:00:00,27.505,0,6.9,82.39,4.3
2023-10-25 00:00:00,27.51,0,5.8,79.74,3.6
2023-10-26 00:00:00,26.646,21.4,4.1,82.95,4
2023-10-27 00:00:00,27.888,0,4.8,79.8,3.3
2023-10-28 00:00:00,27.32,78.4,6,80.2,3.2
2023-10-29 00:00:00,26.775,12,6,82.55,4
2023-10-30 00:00:00,27.812,0,5,82.33,3.7
2023-10-31 00:00:00,27.681,10.1,5.5,78.68,3.3
2023-11-01 00:00:00,26.711,0,5.8,81.96,4.1
2023-11-02 00:00:00,28.088,8.5,,81.6,4.7
2023-11-03 00:00:00,27.583,0,4,81.52,4.5
2023-11-04 00:00:00,27.384,0,4.8,78.5,3.9
2023-11-05 00:00:00,28.051,0,5.6,79.89,4
2023-11-06 00:00:00,27.709,31,7.3,71.16,4.3
2023-11-07 00:00:00,27.503,11.1,7.3,74.55,4.4
2023-11-08 00:00:00,27.277,0,6.7,72.76,3.9
2023-11-09 00:00:00,27.757,0,6.1,74.95,4
2023-11-10 00:00:00,27.773,0,6.7,73.07,4.1
2023-11-11 00:00:00,27.527,0,5.4,74.06,4.2
2023-11-12 00:00:00,26.98,18.4,5.4,79.28,4
2023-11-13 00:00:00,27.564,0,5.2,74.37,4
2023-11-14 00:00:00,27.41,0,4.7,76.14,4.5
2023-11-15 00:00:00,26.883,22.8,6.2,74.92,4.4
2023-11-16 00:00:00,26.776,0,6,76.14,4.2
2023-11-17 00:00:00,27.681,37.8,6.4,76.44,4.6
2023-11-18 00:00:00,26.2,0,6.2,78.02,3.9
2023-11-19 00:00:00,27.384,0,5.7,80.26,4.6
2023-11-20 00:00:00,27.02,0,5.9,81.86,4.2
2023-11-21 00:00:00,27.929,0,5.6,78.84,5.1
2023-11-22 00:00:00,27.086,9.9,6,79.76,3.5
2023-11-23 00:00:00,27.754,0,5.3,75.53,3.7
2023-11-24 00:00:00,27.186,0,6.1,78.17,4.1
2023-11-25 00:00:00,27.332,0,6.2,80.6,4.1
2023-11-26 00:00:00,27.629,0,5,80.14,4.6
2023-11-27 00:00:00,27.162,0,5.9,78.11,3.7
2023-11-28 00:00:00,27.778,0,5.2,79.29,4.2
2023-11-29 00:00:00,26.94,0,5.4,77.7,4.3
2023-11-30 00:00:00,27.483,0,4.8,78.8,4.1
2023-12-01 00:00:00,27.873,0,7.2,75.79,3.5
2023-12-02 00:00:00,27.841,0,7.3,73.42,4.4
2023-12-03 00:00:00,28.374,0,6.7,74.39,4.3
2023-12-04 00:00:00,27.483,55.4,8.8,65.5,4
2023-12-05 00:00:00,26.942,0,6.2,73.11,3.9
2023-12-06 00:00:00,27.492,0,10.1,62.44,3.9
2023-12-07 00:00:00,28.089,0,6.8,66.76,3.8
2023-12-08 00:00:00,27.843,4.6,6.8,71.82,4
2023-12-09 00:00:00,27.675,0.8,6.2,71.63,3.8
2023-12-10 00:00:00,27.276,0,7.3,67.41,3.4
2023-12-11 00:00:00,28.091,0,7.7,68.55,3.4
2023-12-12 00:00:00,27.012,0,6.4,73.89,3.4
2023-12-13 00:00:00,28.243,0,8.5,69.51,3.8
2023-12-14 00:00:00,28.762,0,6.5,76.68,3.7
2023-12-15 00:00:00,27.827,0,7,71.5,3.7
2023-12-16 00:00:00,27.877,0,5.8,73.01,3.8
2023-12-17 00:00:00,27.275,0,6.7,76.55,3.4
2023-12-18 00:00:00,26.8,0,6.5,73.35,4.1
2023-12-19 00:00:00,27.432,19.4,6.3,71.01,3.5
2023-12-20 00:00:00,27.124,0,5.9,73.68,3.4
2023-12-21 00:00:00,26.952,0,9,74.23,3.7
2023-12-22 00:00:00,28.492,3.7,6.7,71.18,2.9
2023-12-23 00:00:00,27.744,0,5.3,74.11,3.2
2023-12-24 00:00:00,27.841,0,6.1,72.93,3.8
2023-12-25 00:00:00,27.395,11.7,6.4,77.01,2.8
2023-12-26 00:00:00,27.55,0,7.2,74.56,3.8
2023-12-27 00:00:00,28.109,2.1,7.3,73.42,3.9
2023-12-28 00:00:00,27.669,4.5,7.4,73.41,3.2
2023-12-29 00:00:00,27.921,0,6.2,73.69,3.5
2023-12-30 00:00:00,27.59,8.3,7.1,74.05,3.7
2023-12-31 00:00:00,27.698,11.3,6.5,69.33,3.2
2024-01-01 00:00:00,27.255,0,6.8,68.53,3.6
2024-01-02 00:00:00,26.844,7,6.1,73.19,3
2024-01-03 00:00:00,27.782,0,6.3,68.73,3.1
2024-01-04 00:00:00,28.043,44.8,8.6,65.61,3
2024-01-05 00:00:00,27.305,17.4,7.9,69.73,3.3
2024-01-06 00:00:00,27.891,0,8.2,,3.6
2024-01-07 00:00:00,28.126,10.5,7.9,64.04,3.1
2024-01-08 00:00:00,26.994,0,8.2,68.25,2.7
2024-01-09 00:00:00,27.52,6.4,5.8,69.46,2.8
2024-01-10 00:00:00,28.155,0,8.3,68.63,3.3
2024-01-11 00:00:00,28.126,0,7.6,69.48,3.7
2024-01-12 00:00:00,27.611,0,8.5,64.71,3.2
2024-01-13 00:00:00,28.045,9.6,7.8,69.47,2.9
2024-01-14 00:00:00,28.483,0,6.7,68.38,3.3
2024-01-15 00:00:00,28.38,0,6.3,68.48,2.9
2024-01-16 00:00:00,27.86,0,6.6,72.45,2.9
2024-01-17 00:00:00,27.63,0,7.6,74.56,2.7
2024-01-18 00:00:00,27.521,9.1,7.6,75.91,3.5
2024-01-19 00:00:00,28.05,8.3,5.9,75.22,2.1
2024-01-20 00:00:00,28.049,0,6.5,72.1,3.2
2024-01-21 00:00:00,28.204,0,6.6,73.6,2.8
2024-01-22 00:00:00,27.947,0,6.9,74.86,2.8
2024-01-23 00:00:00,28.321,0,6.1,73.36,3.5
2024-01-24 00:00:00,28.007,0,6.1,73.37,2.7
2024-01-25 00:00:00,28.275,5.1,6.5,74.95,2.7
2024-01-26 00:00:00,28.412,0,7.6,72.48,2.8
2024-01-27 00:00:00,27.743,0,6.6,70.42,3
2024-01-28 00:00:00,27.293,0,7.6,70.74,2.7
2024-01-29 00:00:00,28.741,0,8.5,72.81,2.3
2024-01-30 00:00:00,28.251,0,6.6,70.63,2.5
2024-01-31 00:00:00,27.369,0,7.5,70.85,3.3
2024-02-01 00:00:00,27.825,0,8.7,71.05,2.9
2024-02-02 00:00:00,28.619,0,7.7,67.85,3
2024-02-03 00:00:00,28.079,0,7.3,70.14,2.7
2024-02-04 00:00:00,28.036,0,9,68.75,2.6
2024-02-05 00:00:00,29.064,5.8,8.1,64.36,3.4
2024-02-06 00:00:00,27.75,0,8.8,70.81,2.7
2024-02-07 00:00:00,28.049,0,8.7,65.84,2.6
2024-02-08 00:00:00,28.617,0,8.3,62.98,3.2
2024-02-09 00:00:00,28.652,4.6,8.9,64.66,2.5
2024-02-10 00:00:00,28.701,0,8.7,65,2.6
2024-02-11 00:00:00,28.794,0,9.1,68.08,2.8
2024-02-12 00:00:00,28.498,0,7.7,67.76,2.8
2024-02-13 00:00:00,28.628,10.9,8.2,68.18,2.9
2024-02-14 00:00:00,28.198,0,7.9,71.21,3.5
2024-02-15 00:00:00,28.358,0,8.6,71.17,2.9
2024-02-16 00:00:00,28.371,0,7,71.78,2
2024-02-17 00:00:00,28.402,13.1,8.8,72.65,2.9
2024-02-18 00:00:00,28.628,0,8.2,73.76,2.8
2024-02-19 00:00:00,28.764,0,7.2,67.46,2.8
2024-02-20 00:00:00,28.381,0,9,72.24,2.9
2024-02-21 00:00:00,28.159,32.6,10.4,68.01,2.8
2024-02-22 00:00:00,28.367,0,8.7,73.74,2.8
2024-02-23 00:00:00,28.339,29.6,9.1,73.7,3.1
2024-02-24 00:00:00,28.363,13.9,7.7,76.26,2.7
2024-02-25 00:00:00,29.277,12.5,6.1,76.42,
2024-02-26 00:00:00,28.158,0,6.2,73.66,3.9
2024-02-27 00:00:00,28.673,0,8.3,71.51,2.7
2024-02-28 00:00:00,28.908,0,7.4,73.5,2.9
2024-02-29 00:00:00,28.592,0,7.4,70.44,2.4
2024-03-01 00:00:00,29.586,0,8.1,71.21,3
2024-03-02 00:00:00,28.31,0,8.6,73.14,2.6
2024-03-03 00:00:00,28.793,0,7.1,68.76,2.8
2024-03-04 00:00:00,28.198,0,7.8,71.71,3.3
2024-03-05 00:00:00,28.437,0,9.6,71.01,3.2
2024-03-06 00:00:00,28.874,0,7.7,66.65,3.2
2024-03-07 00:00:00,28.993,0,9,71.3,2.4
2024-03-08 00:00:00,28.794,0,7.9,70.58,3.7
2024-03-09 00:00:00,29.279,0,8.9,69.18,2.6
2024-03-10 00:00:00,28.751,0,9.6,67.25,3.6
2024-03-11 00:00:00,28.653,0,9.3,67.36,3.5
2024-03-12 00:00:00,29.988,0,9.3,68.63,3.3
2024-03-13 00:00:00,28.847,0,7.2,71.9,2.8
2024-03-14 00:00:00,28.467,0,9.5,68.8,3.2
2024-03-15 00:00:00,28.345,0,7.4,72.99,3
2024-03-16 00:00:00,28.367,0,8.7,69.52,3.2
2024-03-17 00:00:00,29.108,9.3,8.4,72.85,3.1
2024-03-18 00:00:00,28.483,0,8.5,74.34,2.5
2024-03-19 00:00:00,28.489,0,7.8,80.84,3.6
2024-03-20 00:00:00,28.73,0,7.5,71.86,3.2
2024-03-21 00:00:00,28.833,0,6.4,79.47,3.1
2024-03-22 00:00:00,28.238,0,8.7,76.54,3.1
2024-03-23 00:00:00,28.115,0,8,77.45,3.5
2024-03-24 00:00:00,28.733,0,8.9,76.84,3
2024-03-25 00:00:00,28.886,0,7.8,77.65,2.6
2024-03-26 00:00:00,28.833,0,6.7,76.02,3.5
2024-03-27 00:00:00,28.199,0,8.5,79.8,3.6
2024-03-28 00:00:00,29.058,0,7.7,74.69,3.4
2024-03-29 00:00:00,28.305,9.4,8.1,78.24,3.1
2024-03-30 00:00:00,28.588,0,7.6,73.34,3.5
2024-03-31 00:00:00,28.374,2.7,9.6,74.31,3
2024-04-01 00:00:00,29.501,0,7.6,71.29,3.2
2024-04-02 00:00:00,29.094,0,7.8,74.65,3.3
2024-04-03 00:00:00,29.019,0,8,76.71,3.9
2024-04-04 00:00:00,29.463,0,7.3,72.58,3.5
2024-04-05 00:00:00,30.196,0,8.6,72.05,3.4
2024-04-06 00:00:00,28.255,26.4,10,69.64,4.3
2024-04-07 00:00:00,28.624,0,7.9,71.87,3.8
2024-04-08 00:00:00,28.803,0,9,68.6,3.8
2024-04-09 00:00:00,28.637,9.5,6,70.58,3.6
2024-04-10 00:00:00,28.431,1.2,8.1,73.82,3.5
2024-04-11 00:00:00,28.676,0,7.6,77.07,3
2024-04-12 00:00:00,28.121,0.9,6.8,81.41,4.1
2024-04-13 00:00:00,29.101,0,9.2,73.61,3.9
2024-04-14 00:00:00,28.779,9.1,7.4,79.41,3.7
2024-04-15 00:00:00,29.057,16.3,7.7,77.2,3.7
2024-04-16 00:00:00,29.085,0,7.5,76.99,4.1
2024-04-17 00:00:00,29.058,18.8,6,79.19,3.3
2024-04-18 00:00:00,28.635,4.1,6.7,78.96,3.6
2024-04-19 00:00:00,29.739,0,8.5,79.7,3.4
2024-04-20 00:00:00,28.925,0,5.8,78.92,4.5
2024-04-21 00:00:00,28.06,0,7.2,76.86,4.2
2024-04-22 00:00:00,28.457,1.6,7.5,76.77,3.1
2024-04-23 00:00:00,27.934,0,8.9,82.42,3.4
2024-04-24 00:00:00,28.812,0,8.3,80.12,3.9
2024-04-25 00:00:00,28.787,0,7.1,79.22,3.8
2024-04-26 00:00:00,28.592,0,8.7,80.52,3.5
2024-04-27 00:00:00,29.656,0,6.7,82.17,4.6
2024-04-28 00:00:00,29.071,60.7,8.4,80.25,4.1
2024-04-29 00:00:00,29.245,0,6.5,77.71,4.1
2024-04-30 00:00:00,28.356,0,8.3,81.95,3.7
